Name:;NoName_1
Units:;Metric
DecimalPoint:;.
Env sensors:;T:;23.5;C;Hum:;55.0;%;P:;1025.0;mBar
PowerCorrFactor:;0;FrictionalLossesCorrectionOn:;False;EnvCorrMethod:;None;EnvCorrFactor:;1;TotalCorrFactor:;1
Timestamp:;09/13/2023 12:33:19
Comments:;
Time;Engine Power (HP);Wheel Power (HP);Engine Torque (Nm);Wheel Torque (Nm);RPM;Time (s);Lambda (AFR);TP (%);EGT1 (C);RPM1;RPM2;Gear Ratio;LoadCell1 Torque (Nm);LoadCell2 Torque (Nm);Angular Acceleration 1 (rad/s^2);Angular Acceleration 2 (rad/s^2);Dyno internal Power loss (HP);Dyno internal Torque loss (Nm);Measured Power (HP);Measured Torque (Nm);Ambient Pressure (millibar);Ambient Temperature (C);Ambient Humidity (%);MAP[ScanTool];RPM[ScanTool] (RPM);O2[ScanTool] (V);TPS[ScanTool] (%);Speed[ScanTool] (KPH);IAT[ScanTool] (C);ECT[ScanTool] (C);Timing Advance[ScanTool] (degree);Battery[ScanTool] (V);Knock[ScanTool];Engine Load[ScanTool] (Load);Injector ms[ScanTool] (ms);Injector Duty[ScanTool] (%);Speed (kph);Distance (m)
1.18397523333333;12.8232595732464;12.8232595732464;13.1911604032465;13.1911604032465;6921.89930411238;1.18397523333333;12.0078369266918;-9.76968402057646;-132573.359375;791.864943215675;0;17.4825248718262;0;0;11.2714951186515;0;0;0;12.8232595112815;13.1911604246322;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.37559487293654;0.717334958411109
1.19257685833333;12.8411539166451;12.8411539166451;13.1940524773603;13.1940524773603;6930.00694480519;1.19257685833333;12.0139566151702;-9.76793510001651;-132573.359375;792.792456952041;0;17.4825248718262;0;0;11.2739663158032;0;0;0;12.8411538553521;13.194052497345;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.37837741467264;0.723017963791823
1.20165295833333;12.8591399462787;12.8591399462787;13.1961924393076;13.1961924393076;6938.5616568566;1.20165295833333;12.0201449891276;-9.76604436012028;-132573.359375;793.771115637114;0;17.4825248718262;0;0;11.2757948528798;0;0;0;12.8591398858065;13.1961924576223;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.38131339126561;0.729021662470996
1.210217225;12.8753450633348;12.8753450633348;13.1974357936654;13.1974357936654;6946.63396213945;1.210217225;12.0257185941526;-9.76422296283922;-132573.359375;794.69458701325;0;17.4825248718262;0;0;11.276857262759;0;0;0;12.8753450037577;13.1974358102496;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.38408380588251;0.734693659611519
1.2192372;12.8917451876977;12.8917451876977;13.1980718595344;13.1980718595344;6955.13319011303;1.2192372;12.0313881762475;-9.76231119103598;-132573.359375;795.666898327536;0;17.4825248718262;0;0;11.27740076052;0;0;0;12.8917451291586;13.1980718741531;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.38700074032281;0.740672194323231
1.22778415833333;12.9066367722474;12.9066367722474;13.1980339008516;13.1980339008516;6963.19029704396;1.22778415833333;12.0363470723415;-9.76040610413071;-132573.359375;796.588631020916;0;17.4825248718262;0;0;11.2773683224126;0;0;0;12.9066367149356;13.1980339135678;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.38976593884348;0.746348523745849
1.23680464166667;12.9219708998279;12.9219708998279;13.1976119628168;13.1976119628168;6971.68840717823;1.23680464166667;12.0414924187817;-9.75844356948804;-132573.359375;797.560814458158;0;17.4825248718262;0;0;11.2770077838936;0;0;0;12.9219708439032;13.1976119734593;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.39268248960682;0.75234162451384
1.2453162;12.9360072255536;12.9360072255536;13.1967962539661;13.1967962539661;6979.70803733743;1.2453162;12.0460153357991;-9.75654354648925;-132573.359375;798.478259807384;0;17.4825248718262;0;0;11.2763107789332;0;0;0;12.9360071711414;13.1967962626921;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.39543482605302;0.75800572406478
1.25380445833333;12.9496232886114;12.9496232886114;13.1956203523387;13.1956203523387;6987.70615235705;1.25380445833333;12.050197991061;-9.7546167941896;-132573.359375;799.393243823528;0;17.4825248718262;0;0;11.2753059989334;0;0;0;12.9496232358903;13.1956203592265;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.39817977846994;0.763663245190456
1.26232421666667;12.9632081540068;12.9632081540068;13.1943725785917;13.1943725785917;6995.7291428498;1.26232421666667;12.0543115440588;-9.75270214747963;-132573.359375;800.311073589144;0;17.4825248718262;0;0;11.2742398061103;0;0;0;12.9632081030998;13.1943725836614;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.40093326812347;0.76934562189953
